t,t_game_ms,lap,lapDist,invalid,speed,rpm,gear,throttle,brake
1766588658.046910,0.0,29,3589.429,0,331,11778,8,1.000,0.000
1766588658.077199,0.0,29,3590.968,0,331,11781,8,1.000,0.000
1766588658.098772,0.0,29,3592.500,0,331,11783,8,1.000,0.000
1766588658.098772,0.0,29,3594.039,0,331,11785,8,1.000,0.000
1766588658.114797,0.0,29,3595.578,0,331,11788,8,1.000,0.000
1766588658.166596,0.0,29,3597.117,0,331,11789,8,1.000,0.000
1766588658.199819,0.0,29,3598.656,0,331,11791,8,1.000,0.000
1766588658.199819,0.0,29,3600.187,0,332,11793,8,1.000,0.000
1766588658.200823,0.0,29,3601.726,0,332,11795,8,1.000,0.000
1766588658.200823,0.0,29,3603.265,0,332,11796,8,1.000,0.000
1766588658.213883,0.0,29,3604.812,0,332,11798,8,1.000,0.000
1766588658.244673,0.0,29,3606.343,0,332,11800,8,1.000,0.000
1766588658.259677,0.0,29,3607.890,0,332,11802,8,1.000,0.000
1766588658.275121,0.0,29,3609.429,0,332,11804,8,1.000,0.000
1766588658.298101,0.0,29,3610.968,0,332,11805,8,1.000,0.000
1766588658.298101,0.0,29,3612.507,0,332,11807,8,1.000,0.000
1766588658.313319,0.0,29,3614.054,0,332,11809,8,1.000,0.000
1766588658.329987,0.0,29,3615.593,0,332,11810,8,1.000,0.000
1766588658.361147,0.0,29,3617.132,0,332,11812,8,1.000,0.000
1766588658.376293,0.0,29,3618.671,0,332,11814,8,1.000,0.000
1766588658.398616,0.0,29,3620.210,0,332,11815,8,1.000,0.000
1766588658.398616,0.0,29,3621.750,0,332,11817,8,1.000,0.000
1766588658.413842,0.0,29,3623.296,0,332,11819,8,1.000,0.000
1766588658.431649,0.0,29,3624.843,0,332,11820,8,1.000,0.000
1766588658.451296,0.0,29,3626.382,0,332,11822,8,1.000,0.000
1766588658.488018,0.0,29,3627.929,0,333,11824,8,1.000,0.000
1766588658.488018,0.0,29,3629.476,0,333,11825,8,1.000,0.000
1766588658.508792,0.0,29,3631.015,0,333,11827,8,1.000,0.000
1766588658.523587,0.0,29,3632.554,0,333,11829,8,1.000,0.000
1766588658.538961,0.0,29,3634.101,0,333,11831,8,1.000,0.000
1766588658.554846,0.0,29,3635.640,0,333,11833,8,1.000,0.000
1766588658.565287,0.0,29,3637.187,0,333,11835,8,1.000,0.000
1766588658.580871,0.0,29,3638.726,0,333,11837,8,1.000,0.000
1766588658.598601,0.0,29,3640.328,0,333,11838,8,1.000,0.000
1766588658.614314,0.0,29,3641.882,0,333,11839,8,1.000,0.000
1766588658.630973,0.0,29,3643.429,0,333,11841,8,1.000,0.000
1766588658.661308,0.0,29,3644.968,0,333,11842,8,1.000,0.000
1766588658.677292,0.0,29,3646.515,0,333,11844,8,1.000,0.000
1766588658.682581,0.0,29,3648.062,0,333,11845,8,1.000,0.000
1766588658.697610,0.0,29,3649.601,0,333,11847,8,1.000,0.000
1766588658.727973,0.0,29,3651.148,0,333,11848,8,1.000,0.000
1766588658.749486,0.0,29,3652.695,0,333,11850,8,1.000,0.000
1766588658.751903,0.0,29,3654.234,0,333,11851,8,1.000,0.000
1766588658.775654,0.0,29,3655.781,0,333,11853,8,1.000,0.000
1766588658.788338,0.0,29,3657.328,0,333,11854,8,1.000,0.000
1766588658.798131,0.0,29,3658.875,0,333,11855,8,1.000,0.000
1766588658.814456,0.0,29,3660.421,0,334,11857,8,1.000,0.000
1766588658.844390,0.0,29,3661.968,0,334,11858,8,1.000,0.000
1766588658.865415,0.0,29,3663.515,0,334,11859,8,1.000,0.000
1766588658.865415,0.0,29,3665.062,0,334,11861,8,1.000,0.000
1766588658.880571,0.0,29,3666.609,0,334,11862,8,1.000,0.000
1766588658.897713,0.0,29,3668.156,0,334,11863,8,1.000,0.000
1766588658.931946,0.0,29,3669.703,0,334,11865,8,1.000,0.000
1766588658.931946,0.0,29,3671.250,0,334,11866,8,1.000,0.000
1766588658.947944,0.0,29,3672.796,0,334,11867,8,1.000,0.000
1766588658.977968,0.0,29,3674.343,0,334,11869,8,1.000,0.000
1766588658.982984,0.0,29,3675.890,0,334,11870,8,1.000,0.000
1766588658.997603,0.0,29,3677.437,0,334,11871,8,1.000,0.000
1766588659.028309,0.0,29,3678.984,0,334,11871,8,1.000,0.000
1766588659.074642,0.0,29,3680.539,0,334,11873,8,1.000,0.000
1766588659.087758,0.0,29,3682.085,0,334,11874,8,1.000,0.000
1766588659.087758,0.0,29,3683.632,0,334,11875,8,1.000,0.000
1766588659.087758,0.0,29,3685.179,0,334,11877,8,1.000,0.000
1766588659.111029,0.0,29,3686.726,0,334,11877,8,1.000,0.000
1766588659.126583,0.0,29,3688.281,0,334,11879,8,1.000,0.000
1766588659.141950,0.0,29,3689.828,0,334,11880,8,1.000,0.000
1766588659.157222,0.0,29,3691.375,0,334,11880,8,1.000,0.000
1766588659.172436,0.0,29,3692.921,0,334,11882,8,1.000,0.000
1766588659.198605,0.0,29,3694.476,0,334,11881,8,1.000,0.000
1766588659.198605,0.0,29,3696.023,0,334,11883,8,1.000,0.000
1766588659.214301,0.0,29,3697.578,0,334,11884,8,1.000,0.000
1766588659.230937,0.0,29,3699.125,0,334,11884,8,1.000,0.000
1766588659.262303,0.0,29,3700.671,0,334,11886,8,1.000,0.000
1766588659.277470,0.0,29,3702.226,0,334,11885,8,1.000,0.000
1766588659.282536,0.0,29,3703.773,0,334,11887,8,1.000,0.000
1766588659.297611,0.0,29,3705.328,0,334,11888,8,1.000,0.000
1766588659.328967,0.0,29,3706.875,0,335,11889,8,1.000,0.000
1766588659.352292,0.0,29,3708.429,0,335,11890,8,1.000,0.000
1766588659.388215,0.0,29,3709.984,0,335,11891,8,1.000,0.000
1766588659.396316,0.0,29,3711.531,0,335,11893,8,1.000,0.000
1766588659.407858,0.0,29,3713.085,0,335,11895,8,1.000,0.000
1766588659.407858,0.0,29,3714.632,0,335,11896,8,1.000,0.000
1766588659.428519,0.0,29,3716.195,0,335,11898,8,1.000,0.000
1766588659.444618,0.0,29,3717.750,0,335,11900,8,1.000,0.000
1766588659.465472,0.0,29,3719.296,0,335,11901,8,1.000,0.000
1766588659.465472,0.0,29,3720.859,0,335,11902,8,1.000,0.000
1766588659.480697,0.0,29,3722.406,0,335,11902,8,1.000,0.000
1766588659.498630,0.0,29,3723.960,0,335,11903,8,1.000,0.000
1766588659.531463,0.0,29,3725.515,0,335,11904,8,1.000,0.000
1766588659.532144,0.0,29,3727.085,0,335,11905,8,1.000,0.000
1766588659.562312,0.0,29,3728.640,0,335,11906,8,1.000,0.000
1766588659.577491,0.0,29,3730.195,0,335,11908,8,1.000,0.000
1766588659.598629,0.0,29,3731.750,0,335,11908,8,1.000,0.000
1766588659.598629,0.0,29,3733.304,0,335,11910,8,1.000,0.000
1766588659.629441,0.0,29,3734.859,0,335,11911,8,1.000,0.000
1766588659.655179,0.0,29,3736.421,0,335,11911,8,1.000,0.000
1766588659.671501,0.0,29,3737.976,0,335,11913,8,1.000,0.000
1766588659.706721,0.0,29,3739.531,0,335,11914,8,1.000,0.000
1766588659.706721,0.0,29,3741.085,0,335,11914,8,1.000,0.000
1766588659.706721,0.0,29,3742.640,0,335,11916,8,1.000,0.000
1766588659.727419,0.0,29,3744.203,0,335,11916,8,1.000,0.000
1766588659.743518,0.0,29,3745.757,0,335,11917,8,1.000,0.000
1766588659.758647,0.0,29,3747.312,0,335,11918,8,1.000,0.000
1766588659.765397,0.0,29,3748.867,0,335,11919,8,1.000,0.000
1766588659.782593,0.0,29,3750.429,0,335,11920,8,1.000,0.000
1766588659.798611,0.0,29,3751.984,0,335,11921,8,1.000,0.000
1766588659.828958,0.0,29,3753.546,0,335,11922,8,1.000,0.000
1766588659.844223,0.0,29,3755.101,0,335,11923,8,1.000,0.000
1766588659.859702,0.0,29,3756.664,0,335,11924,8,1.000,0.000
1766588659.875167,0.0,29,3758.218,0,336,11925,8,1.000,0.000
1766588659.890691,0.0,29,3759.773,0,336,11926,8,1.000,0.000
1766588659.906222,0.0,29,3761.335,0,336,11927,8,1.000,0.000
1766588659.924483,0.0,29,3762.890,0,336,11927,8,1.000,0.000
1766588659.955315,0.0,29,3764.445,0,336,11928,8,1.000,0.000
1766588659.957009,0.0,29,3766.007,0,336,11929,8,1.000,0.000
1766588659.973152,0.0,29,3767.570,0,336,11930,8,1.000,0.000
1766588659.989430,0.0,29,3769.125,0,336,11931,8,1.000,0.000
1766588659.998756,0.0,29,3770.679,0,336,11932,8,1.000,0.000
1766588660.029299,0.0,29,3772.242,0,336,11934,8,1.000,0.000
1766588660.045391,0.0,29,3773.804,0,336,11936,8,1.000,0.000
1766588660.061025,0.0,29,3775.359,0,336,11938,8,1.000,0.000
1766588660.080041,0.0,29,3776.921,0,336,11940,8,1.000,0.000
1766588660.098055,0.0,29,3778.476,0,336,11941,8,1.000,0.000
1766588660.098055,0.0,29,3780.039,0,336,11943,8,1.000,0.000
1766588660.128951,0.0,29,3781.593,0,336,11944,8,1.000,0.000
1766588660.132017,0.0,29,3783.156,0,336,11945,8,1.000,0.000
1766588660.149005,0.0,29,3784.710,0,336,11946,8,1.000,0.000
1766588660.179977,0.0,29,3786.273,0,336,11946,8,1.000,0.000
1766588660.195617,0.0,29,3787.835,0,336,11946,8,1.000,0.000
1766588660.212281,0.0,29,3789.390,0,336,11872,8,1.000,0.137
1766588660.227943,0.0,29,3790.953,0,335,11762,8,0.871,0.316
1766588660.254309,0.0,29,3792.507,0,334,11633,8,0.667,0.484
1766588660.280825,0.0,29,3794.054,0,332,11515,8,0.439,0.596
1766588660.282965,0.0,29,3795.593,0,330,11325,8,0.000,0.813
1766588660.282965,0.0,29,3797.117,0,328,11176,8,0.000,1.000
1766588660.305814,0.0,29,3798.632,0,325,11065,8,0.000,1.000
1766588660.321376,0.0,29,3800.132,0,323,10963,8,0.000,1.000
1766588660.336647,0.0,29,3801.625,0,320,10869,8,0.000,1.000
1766588660.365248,0.0,29,3803.101,0,318,10769,8,0.000,1.000
1766588660.365248,0.0,29,3804.562,0,315,11098,8,0.000,1.000
1766588660.382721,0.0,29,3806.023,0,313,11873,7,0.000,1.000
1766588660.398689,0.0,29,3807.468,0,310,11954,7,0.000,1.000
1766588660.429941,0.0,29,3808.898,0,308,11904,7,0.000,1.000
1766588660.445710,0.0,29,3810.320,0,306,11674,7,0.000,1.000
1766588660.464831,0.0,29,3811.734,0,304,11550,7,0.000,1.000
1766588660.465416,0.0,29,3813.132,0,301,11442,7,0.000,1.000
1766588660.495613,0.0,29,3814.531,0,299,11338,7,0.000,1.000
1766588660.510655,0.0,29,3815.906,0,296,11236,7,0.000,1.000
1766588660.516144,0.0,29,3817.273,0,294,11138,7,0.000,1.000
1766588660.538738,0.0,29,3818.625,0,291,11043,7,0.000,1.000
1766588660.562165,0.0,29,3819.968,0,289,10948,7,0.000,1.000
1766588660.576790,0.0,29,3821.304,0,287,10854,7,0.000,1.000
1766588660.583178,0.0,29,3822.625,0,284,10760,7,0.000,1.000
1766588660.614205,0.0,29,3824.007,0,282,11106,7,0.000,1.000
1766588660.628942,0.0,29,3825.304,0,279,12031,6,0.000,1.000
1766588660.644275,0.0,29,3826.593,0,277,12222,6,0.000,1.000
1766588660.649574,0.0,29,3827.875,0,275,12217,6,0.000,1.000
1766588660.679160,0.0,29,3829.140,0,273,11957,6,0.000,1.000
1766588660.694163,0.0,29,3830.398,0,271,11809,6,0.000,1.000
1766588660.698770,0.0,29,3831.648,0,268,11686,6,0.000,1.000
1766588660.716172,0.0,29,3832.890,0,266,11568,6,0.000,1.000
1766588660.745606,0.0,29,3834.117,0,264,11453,6,0.000,1.000
1766588660.761266,0.0,29,3835.328,0,261,11341,6,0.000,1.000
1766588660.779934,0.0,29,3836.539,0,259,11229,6,0.000,1.000
1766588660.782874,0.0,29,3837.734,0,257,11119,6,0.000,1.000
1766588660.812750,0.0,29,3838.914,0,255,11011,6,0.000,1.000
1766588660.828757,0.0,29,3840.093,0,252,11328,6,0.000,1.000
1766588660.849689,0.0,29,3841.257,0,250,12240,5,0.000,1.000
1766588660.859052,0.0,29,3842.406,0,248,12486,5,0.000,1.000
1766588660.888551,0.0,29,3843.546,0,246,12565,5,0.000,1.000
1766588660.888551,0.0,29,3844.687,0,244,12298,5,0.000,1.000
1766588660.905116,0.0,29,3845.812,0,242,12120,5,0.000,1.000
1766588660.920641,0.0,29,3846.921,0,239,11972,5,0.000,1.000
1766588660.936452,0.0,29,3848.023,0,237,11833,5,0.000,1.000
1766588660.951585,0.0,29,3849.117,0,235,11696,5,0.000,1.000
1766588660.967073,0.0,29,3850.203,0,233,11560,5,0.000,1.000
1766588660.982910,0.0,29,3851.281,0,231,11425,5,0.000,1.000
1766588661.014262,0.0,29,3852.343,0,229,11290,5,0.000,1.000
1766588661.029268,0.0,29,3853.398,0,226,11154,5,0.000,1.000
1766588661.044285,0.0,29,3854.437,0,224,11016,5,0.000,1.000
1766588661.059064,0.0,29,3855.468,0,222,10876,5,0.000,1.000
1766588661.074948,0.0,29,3856.492,0,220,10734,5,0.000,1.000
1766588661.090075,0.0,29,3857.507,0,218,11068,5,0.000,1.000
1766588661.113261,0.0,29,3858.515,0,216,11875,4,0.000,1.000
1766588661.116233,0.0,29,3859.507,0,213,12119,4,0.000,1.000
1766588661.149692,0.0,29,3860.492,0,211,12289,4,0.000,1.000
1766588661.149692,0.0,29,3861.460,0,209,12045,4,0.000,1.000
1766588661.174449,0.0,29,3862.429,0,207,11842,4,0.000,1.000
1766588661.195964,0.0,29,3863.382,0,205,11662,4,0.000,1.000
1766588661.211449,0.0,29,3864.328,0,203,11491,4,0.000,1.000
1766588661.227013,0.0,29,3865.289,0,201,11319,4,0.000,1.000
1766588661.246591,0.0,29,3866.218,0,199,11151,4,0.000,1.000
1766588661.264695,0.0,29,3867.132,0,197,10984,4,0.000,1.000
1766588661.279924,0.0,29,3868.046,0,195,10815,4,0.000,1.000
1766588661.298552,0.0,29,3868.945,0,193,10645,4,0.000,1.000
1766588661.314257,0.0,29,3869.835,0,191,10473,4,0.000,1.000
1766588661.329923,0.0,29,3870.726,0,189,10296,4,0.000,1.000
1766588661.344588,0.0,29,3871.593,0,187,10117,4,0.000,1.000
1766588661.349684,0.0,29,3872.460,0,185,9941,4,0.000,1.000
1766588661.379923,0.0,29,3873.312,0,183,9770,4,0.000,1.000
1766588661.395592,0.0,29,3874.164,0,181,9601,4,0.000,1.000
1766588661.411573,0.0,29,3875.000,0,180,9437,4,0.000,1.000
1766588661.431470,0.0,29,3875.828,0,178,9274,4,0.000,1.000
1766588661.462614,0.0,29,3876.648,0,176,9113,4,0.000,1.000
1766588661.464675,0.0,29,3877.453,0,174,8955,4,0.000,1.000
1766588661.483045,0.0,29,3878.257,0,172,8799,4,0.000,1.000
1766588661.483045,0.0,29,3879.054,0,171,8641,4,0.000,1.000
1766588661.508482,0.0,29,3879.843,0,169,8479,4,0.000,1.000
1766588661.523749,0.0,29,3880.617,0,167,8315,4,0.000,1.000
1766588661.539179,0.0,29,3881.390,0,165,8146,4,0.000,1.000
1766588661.564249,0.0,29,3882.148,0,164,7969,4,0.000,1.000
1766588661.579921,0.0,29,3882.906,0,162,7919,4,0.000,0.767
1766588661.598565,0.0,29,3883.656,0,161,8169,4,0.000,0.292
1766588661.613251,0.0,29,3884.390,0,160,8618,4,0.000,0.000
1766588661.629256,0.0,29,3885.132,0,159,9012,4,0.000,0.000
1766588661.644582,0.0,29,3885.859,0,158,9258,4,0.000,0.000
1766588661.660586,0.0,29,3886.585,0,157,9373,4,0.000,0.000
1766588661.676661,0.0,29,3887.312,0,157,9416,4,0.000,0.000
1766588661.690910,0.0,29,3888.031,0,156,9422,4,0.000,0.000
1766588661.706732,0.0,29,3888.750,0,156,9410,4,0.000,0.000
1766588661.718265,0.0,29,3889.460,0,155,9391,4,0.000,0.000
1766588661.736215,0.0,29,3890.171,0,155,9368,4,0.000,0.000
1766588661.773625,0.0,29,3890.882,0,155,9343,4,0.000,0.000
1766588661.773625,0.0,29,3891.585,0,154,9316,4,0.000,0.000
1766588661.793124,0.0,29,3892.281,0,154,9289,4,0.000,0.000
1766588661.809108,0.0,29,3892.976,0,153,9262,4,0.000,0.000
1766588661.826239,0.0,29,3893.671,0,153,9234,4,0.000,0.000
1766588661.840438,0.0,29,3894.359,0,152,9205,4,0.000,0.000
1766588661.864345,0.0,29,3895.046,0,152,9177,4,0.000,0.000
1766588661.879912,0.0,29,3895.726,0,151,9148,4,0.000,0.000
1766588661.895534,0.0,29,3896.406,0,151,9120,4,0.000,0.000
1766588661.910918,0.0,29,3897.078,0,150,9090,4,0.000,0.000
1766588661.931155,0.0,29,3897.750,0,150,9061,4,0.000,0.000
1766588661.947356,0.0,29,3898.421,0,149,9031,4,0.000,0.000
1766588661.963811,0.0,29,3899.078,0,149,9002,4,0.000,0.000
1766588661.979253,0.0,29,3899.734,0,148,8973,4,0.000,0.000
1766588661.995224,0.0,29,3900.390,0,148,8965,4,0.067,0.000
1766588662.013922,0.0,29,3901.039,0,148,8958,4,0.102,0.000
1766588662.031075,0.0,29,3901.687,0,147,8955,4,0.133,0.000
1766588662.061634,0.0,29,3902.328,0,147,8962,4,0.176,0.000
1766588662.071126,0.0,29,3902.968,0,147,8966,4,0.208,0.000
1766588662.087966,0.0,29,3903.601,0,146,8960,4,0.224,0.000
1766588662.107489,0.0,29,3904.234,0,146,8949,4,0.231,0.000
1766588662.107489,0.0,29,3904.882,0,146,8938,4,0.239,0.000
1766588662.129889,0.0,29,3905.562,0,146,8927,4,0.243,0.000
1766588662.145236,0.0,29,3906.242,0,146,8914,4,0.247,0.000
1766588662.160324,0.0,29,3906.929,0,146,8902,4,0.247,0.000
1766588662.180219,0.0,29,3907.609,0,146,8889,4,0.247,0.000
1766588662.198093,0.0,29,3908.296,0,145,8878,4,0.251,0.000
1766588662.214269,0.0,29,3908.984,0,145,8868,4,0.251,0.000
1766588662.229437,0.0,29,3909.671,0,145,8859,4,0.251,0.000
1766588662.247382,0.0,29,3910.367,0,145,8850,4,0.251,0.000
1766588662.263270,0.0,29,3911.062,0,145,8842,4,0.255,0.000
1766588662.278909,0.0,29,3911.765,0,145,8835,4,0.255,0.000
1766588662.298695,0.0,29,3912.468,0,145,8829,4,0.255,0.000
1766588662.314237,0.0,29,3913.179,0,144,8827,4,0.255,0.000
1766588662.347132,0.0,29,3913.890,0,144,8825,4,0.251,0.000
1766588662.349276,0.0,29,3914.609,0,144,8817,4,0.251,0.000
1766588662.375725,0.0,29,3915.335,0,144,8808,4,0.251,0.000
1766588662.375725,0.0,29,3916.062,0,144,8806,4,0.255,0.000
1766588662.395981,0.0,29,3916.796,0,144,8800,4,0.247,0.000
1766588662.412091,0.0,29,3917.539,0,144,8778,4,0.259,0.000
1766588662.431883,0.0,29,3918.523,0,144,8819,4,0.259,0.000
1766588662.447108,0.0,29,3920.046,0,143,8854,4,0.259,0.000
1766588662.462735,0.0,29,3921.515,0,144,8794,4,0.267,0.000
1766588662.479930,0.0,29,3922.921,0,143,8822,4,0.259,0.000
1766588662.495569,0.0,29,3924.281,0,143,8763,4,0.263,0.000
1766588662.510977,0.0,29,3925.593,0,143,8747,4,0.263,0.000
1766588662.532015,0.0,29,3926.875,0,143,8737,4,0.263,0.000
1766588662.547011,0.0,29,3928.117,0,143,8751,4,0.267,0.000
1766588662.562232,0.0,29,3929.335,0,143,8774,4,0.275,0.000
1766588662.577524,0.0,29,3930.000,0,143,8734,4,0.278,0.000
1766588662.597638,0.0,29,3930.585,0,143,8759,4,0.278,0.000
1766588662.613231,0.0,29,3931.171,0,143,8714,4,0.278,0.000
1766588662.629236,0.0,29,3931.757,0,142,8706,4,0.278,0.000
1766588662.649724,0.0,29,3932.343,0,142,8722,4,0.278,0.000
1766588662.649724,0.0,29,3932.921,0,142,8723,4,0.278,0.000
1766588662.680471,0.0,29,3933.507,0,142,8717,4,0.278,0.000
1766588662.688549,0.0,29,3934.085,0,142,8707,4,0.282,0.000
1766588662.712232,0.0,29,3934.671,0,142,8693,4,0.275,0.000
1766588662.727893,0.0,29,3935.250,0,142,8687,4,0.282,0.000
1766588662.743087,0.0,29,3935.828,0,142,8681,4,0.282,0.000
1766588662.764322,0.0,29,3936.398,0,142,8676,4,0.282,0.000
1766588662.779895,0.0,29,3936.968,0,142,8674,4,0.282,0.000
1766588662.795901,0.0,29,3937.539,0,142,8672,4,0.282,0.000
1766588662.813854,0.0,29,3938.109,0,142,8672,4,0.286,0.000
1766588662.829875,0.0,29,3938.664,0,142,8674,4,0.290,0.000
1766588662.847116,0.0,29,3939.226,0,142,8676,4,0.290,0.000
1766588662.863120,0.0,29,3939.781,0,142,8677,4,0.290,0.000
1766588662.880769,0.0,29,3940.328,0,142,8678,4,0.290,0.000
1766588662.898521,0.0,29,3940.867,0,142,8681,4,0.294,0.000
1766588662.914212,0.0,29,3941.546,0,142,8685,4,0.302,0.000
1766588662.942301,0.0,29,3942.234,0,142,8682,4,0.294,0.000
1766588662.947315,0.0,29,3942.937,0,142,8684,4,0.298,0.000
1766588662.962460,0.0,29,3943.656,0,142,8684,4,0.302,0.000
1766588662.970413,0.0,29,3944.398,0,142,8687,4,0.310,0.000
1766588663.013811,0.0,29,3945.164,0,142,8684,4,0.302,0.000
1766588663.013811,0.0,29,3945.945,0,142,8679,4,0.306,0.000
1766588663.034168,0.0,29,3946.750,0,142,8676,4,0.310,0.000
1766588663.034168,0.0,29,3947.578,0,141,8673,4,0.314,0.000
1766588663.064498,0.0,29,3948.437,0,141,8670,4,0.318,0.000
1766588663.079888,0.0,29,3949.335,0,141,8668,4,0.322,0.000
1766588663.098044,0.0,29,3950.257,0,141,8671,4,0.325,0.000
1766588663.113221,0.0,29,3951.218,0,141,8691,4,0.325,0.000
1766588663.128227,0.0,29,3952.218,0,141,8717,4,0.329,0.000
1766588663.143609,0.0,29,3953.234,0,141,8692,4,0.333,0.000
1766588663.164213,0.0,29,3954.226,0,141,8641,4,0.337,0.000
1766588663.179918,0.0,29,3955.203,0,140,8711,4,0.345,0.000
1766588663.195553,0.0,29,3956.164,0,140,8705,4,0.369,0.000
1766588663.213248,0.0,29,3957.109,0,140,8716,4,0.412,0.000
1766588663.228889,0.0,29,3958.046,0,140,8666,4,0.427,0.000
1766588663.254880,0.0,29,3958.968,0,140,8680,4,0.475,0.000
1766588663.272443,0.0,29,3959.882,0,140,8742,4,0.506,0.000
1766588663.282776,0.0,29,3960.789,0,140,8746,4,0.522,0.000
1766588663.282776,0.0,29,3961.695,0,140,8729,4,0.541,0.000
1766588663.313509,0.0,29,3962.593,0,140,8712,4,0.553,0.000
1766588663.328975,0.0,29,3963.492,0,140,8722,4,0.561,0.000
1766588663.344283,0.0,29,3964.195,0,140,8759,4,0.569,0.000
1766588663.365365,0.0,29,3964.835,0,140,8776,4,0.580,0.000
1766588663.380883,0.0,29,3965.484,0,140,8778,4,0.588,0.000
1766588663.398029,0.0,29,3966.125,0,141,8779,4,0.596,0.000
1766588663.413218,0.0,29,3966.765,0,141,8778,4,0.600,0.000
1766588663.427879,0.0,29,3967.414,0,141,8779,4,0.608,0.000
1766588663.443708,0.0,29,3968.054,0,142,8785,4,0.620,0.000
1766588663.459557,0.0,29,3968.703,0,142,8799,4,0.631,0.000
1766588663.480433,0.0,29,3969.343,0,142,8820,4,0.643,0.000
1766588663.496047,0.0,29,3969.992,0,142,8848,4,0.659,0.000
1766588663.513365,0.0,29,3970.632,0,143,8874,4,0.667,0.000
1766588663.529009,0.0,29,3971.281,0,143,8901,4,0.678,0.000
1766588663.565218,0.0,29,3971.929,0,144,8926,4,0.686,0.000
1766588663.571528,0.0,29,3972.570,0,144,8956,4,0.698,0.000
1766588663.580575,0.0,29,3973.218,0,144,8989,4,0.706,0.000
1766588663.598553,0.0,29,3973.867,0,145,9023,4,0.714,0.000
1766588663.613987,0.0,29,3974.515,0,145,9053,4,0.718,0.000
1766588663.629675,0.0,29,3975.164,0,146,9078,4,0.718,0.000
1766588663.644850,0.0,29,3975.812,0,146,9115,4,0.725,0.000
1766588663.665308,0.0,29,3976.460,0,146,9153,4,0.733,0.000
1766588663.680877,0.0,29,3977.109,0,147,9191,4,0.741,0.000
1766588663.698000,0.0,29,3977.757,0,147,9234,4,0.749,0.000
1766588663.713210,0.0,29,3978.406,0,147,9280,4,0.753,0.000
1766588663.729215,0.0,29,3979.062,0,148,9315,4,0.757,0.000
1766588663.744540,0.0,29,3979.718,0,148,9344,4,0.761,0.000
1766588663.759551,0.0,29,3980.382,0,149,9375,4,0.761,0.000
1766588663.775525,0.0,29,3981.046,0,149,9414,4,0.776,0.000
1766588663.790632,0.0,29,3981.710,0,150,9439,4,0.773,0.000
1766588663.805808,0.0,29,3982.382,0,150,9463,4,0.780,0.000
1766588663.836128,0.0,29,3983.054,0,150,9490,4,0.788,0.000
1766588663.861112,0.0,29,3983.734,0,151,9526,4,0.804,0.000
1766588663.874560,0.0,29,3984.414,0,151,9559,4,0.812,0.000
1766588663.874560,0.0,29,3985.093,0,152,9597,4,0.816,0.000
1766588663.895543,0.0,29,3985.781,0,152,9640,4,0.816,0.000
1766588663.911204,0.0,29,3986.468,0,153,9680,4,0.820,0.000
1766588663.931838,0.0,29,3987.164,0,153,9712,4,0.827,0.000
1766588663.947121,0.0,29,3987.859,0,153,9752,4,0.831,0.000
1766588663.964283,0.0,29,3988.554,0,154,9798,4,0.835,0.000
1766588663.979372,0.0,29,3989.257,0,154,9839,4,0.839,0.000
1766588663.998521,0.0,29,3989.960,0,155,9871,4,0.843,0.000
1766588664.014156,0.0,29,3990.664,0,155,9899,4,0.847,0.000
1766588664.029877,0.0,29,3991.382,0,156,9925,4,0.851,0.000
1766588664.045538,0.0,29,3992.093,0,156,9949,4,0.855,0.000
1766588664.064761,0.0,29,3992.812,0,157,9972,4,0.859,0.000
1766588664.079869,0.0,29,3993.531,0,157,9995,4,0.859,0.000
1766588664.095875,0.0,29,3994.257,0,158,10018,4,0.863,0.000
1766588664.111040,0.0,29,3994.976,0,158,10035,4,0.863,0.000
1766588664.136133,0.0,29,3995.710,0,159,10050,4,0.867,0.000
1766588664.160542,0.0,29,3996.445,0,159,10071,4,0.875,0.000
1766588664.172670,0.0,29,3997.179,0,160,10094,4,0.882,0.000
1766588664.172670,0.0,29,3997.921,0,161,10121,4,0.890,0.000
1766588664.196462,0.0,29,3998.664,0,161,10150,4,0.894,0.000
1766588664.211777,0.0,29,3999.406,0,162,10185,4,0.902,0.000
1766588664.227411,0.0,29,4000.156,0,162,10219,4,0.906,0.000
1766588664.247685,0.0,29,4000.906,0,163,10254,4,0.910,0.000
1766588664.264657,0.0,29,4001.664,0,163,10289,4,0.910,0.000
1766588664.280413,0.0,29,4002.421,0,164,10334,4,0.922,0.000
1766588664.298535,0.0,29,4003.179,0,164,10380,4,0.929,0.000
1766588664.313833,0.0,29,4003.945,0,165,10420,4,0.933,0.000
1766588664.329439,0.0,29,4004.718,0,166,10463,4,0.945,0.000
1766588664.347090,0.0,29,4005.492,0,166,10523,4,0.980,0.000
1766588664.365201,0.0,29,4006.265,0,167,10581,4,1.000,0.000
1766588664.380516,0.0,29,4007.039,0,168,10628,4,1.000,0.000
1766588664.395623,0.0,29,4007.820,0,168,10670,4,1.000,0.000
1766588664.412781,0.0,29,4008.601,0,169,10728,4,1.000,0.000
1766588664.428410,0.0,29,4009.390,0,170,10778,4,1.000,0.000
1766588664.464699,0.0,29,4010.179,0,170,10809,4,1.000,0.000
1766588664.471453,0.0,29,4010.976,0,171,10850,4,1.000,0.000
1766588664.506725,0.0,29,4011.773,0,172,10887,4,1.000,0.000
1766588664.506725,0.0,29,4012.570,0,172,10941,4,1.000,0.000
